evt,grp,lnk,attendees,maploc,city,subcity,state,street,subcity_lat,subcity_lng,city_id
Tomb of Annihilation! Homebrew,Maplewood hobby organized play,https://www.meetup.com/Maplewood-hobby-ORGANIZED-play/events/275736069,1,https://www.google.com/maps/search/api=1&query=40.720135%2C-74.274269,Newark,Maplewood,NJ,1970 Springfield Ave,40.7201821,-74.27485329999999,2
Free Poker Thursday - Buttero in Bayonne - $25 Gift Certificate & More!,WorldFreePoker.com,https://www.meetup.com/worldfreepoker/events/275778193,1,https://www.google.com/maps/search/api=1&query=Buttero%2C+184+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us&query_place_id=ChIJV8dAm_5NwokRuKvk1t9hmUA,Newark,Bayonne,NJ,184 Broadway,40.652504,-74.127862,2
NLH poker game 1/3,NY NL Holdem game,https://www.meetup.com/NYC-Home-Holdem-game/events/275760398,1,https://www.google.com/maps/search/api=1&query=Manhattan%2C+Manhattan%2C+NY%2C+10036%2C+us,Newark,Manhattan,NY,Manhattan,40.7896239,-73.9598939,3
Thursday Gaming!,NYC VTES,https://www.meetup.com/nyc-vtes/events/275778742,1,https://www.google.com/maps/search/api=1&query=115+W+45th+St%2C+New+York%2C+NY%2C+10036%2C+us,Newark,New York,NY,115 W 45th St,40.757008,-73.98298199999999,3
Open Gaming + DND and Other RPGs! ,"Today, After Work (Board Games)",https://www.meetup.com/After-Work-Board-Games/events/275735876,0,https://www.google.com/maps/search/api=1&query=40.715412%2C-74.008430,Newark,New York,NY,119 Chambers St,40.715119,-74.00840500000001,3
D&D 5E - AL - On Hiatus,The NYC Dungeons & Dragons Meetup Group,https://www.meetup.com/NYC-DND/events/269487560,1,https://www.google.com/maps/search/api=1&query=40.747402%2C-73.984150,Newark,New York,NY,11 East 33rd Street,40.747557,-73.984504,3
Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,https://www.meetup.com/Jersey-City-Artists/events/275733289,2,https://www.google.com/maps/search/api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,Newark,Jersey City,NJ,29 McWilliams Pl.,40.727627000000005,-74.044072,2
Mind Your Manners Secret Speakeasy Sun Jan 24th 2021 7pm,NY Steampunk - Artists & Enthusiasts,https://www.meetup.com/steampunk/events/275520135,1,https://www.google.com/maps/search/api=1&query=177+Prince+St%2C+New+York%2C+NY+10012%2C+New+York%2C+Ne%2C+10012%2C+us,Newark,New York,NE,"177 Prince St, New York, NY 10012",40.726349,-74.001809,4
Daytime Ballroom Social,The New York Ballroom Dance Meetup,https://www.meetup.com/ny-ballroom-dance/events/275726732,1,https://www.google.com/maps/search/api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0,Newark,Nutley,NJ,7 High St,40.8223223,-74.15986629999999,2
FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",https://www.meetup.com/jerseycityballroom/events/275779840,1,https://www.google.com/maps/search/api=1&query=40.726357%2C-74.050415,Newark,Jersey City,NJ,"189 Brunswick St, 3rd Floor",40.723147,-74.042526,2
SharQui the Bellydance Workout Level 2 with Shimmy Challenge,NYC Bellydance Meetup!,https://www.meetup.com/NYCBellydancers/events/275715090,1,https://www.google.com/maps/search/api=1&query=40.753696%2C-73.991020,Newark,New York,NY,265 W 37th St,40.753741,-73.99060899999999,3
In person Sensual Bachata ,"Bachata in TRI-STATE AREA (LI, NJ, NY, CT)",https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,1,https://www.google.com/maps/search/api=1&query=40.736469%2C-74.035339,Newark,Hoboken,NJ,300 Observer Hwy,40.736194,-74.035038,2
Tango and Date for Couples,NYC Tango & Date,https://www.meetup.com/NYC-Date-Nights-Out/events/275714381,1,https://www.google.com/maps/search/api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us,Newark,New York,NY,500 8th ave 3rd fl,40.7127281,-74.0060152,3
Lady Styling ! ,Sensual Bachata in New York (Sensual Movement),https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275757633,1,https://www.google.com/maps/search/api=1&query=40.753647%2C-73.991936,Newark,New York,NY,520 8th Ave 16th Fl 10018,40.635064,-74.011719,3
"Milonga Para Todos every Tuesday 6pm -12am, Free Tango Lesson with Jon- on pause",Tango Date NYC,https://www.meetup.com/Tango-Date-NYC/events/275734198,1,https://www.google.com/maps/search/api=1&query=40.730453%2C-73.989944,Newark,New York,NY,109 E 9th St,40.730388,-73.990088,3
Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,2,https://www.google.com/maps/search/api=1&query=40.652687%2C-74.135208,Newark,Bayonne,NJ,185 John F. Kennedy Blvd,40.65246,-74.135277,2
Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,6,https://www.google.com/maps/search/api=1&query=40.696686%2C-74.268845,Newark,Union,NJ,1023 Stuyvesant Ave,40.696298299999995,-74.27050759999999,2
[ONLINE] Topics TBD; Presidential transition; Union@Google.com,Current Events Coffee - NYC,https://www.meetup.com/Current-Events-Coffee/events/275393093,14,https://www.google.com/maps/search/api=1&query=40.699646%2C-74.041466,Newark,New York,NY,Internet,42.7454364,-73.7592017,3
Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",https://www.meetup.com/jerseychess/events/275648165,4,https://www.google.com/maps/search/api=1&query=40.750076%2C-74.032990,Newark,Hoboken,NJ,1012 Grand St,40.7433066,-74.0323752,2
"Winter Hike Series: Hudson River Greenway, Battery Park to Riverside Park ",PLACES NYC,https://www.meetup.com/placesnyc/events/275538899,53,https://www.google.com/maps/search/api=1&query=40.711903%2C-74.014694,Newark,New York,NY,Hudson River Greenway,40.7861275,-73.9846061,3
Museum of Ice Cream- TBD,Classy Dimes NYC ,https://www.meetup.com/classy-dimes-nyc/events/275615173,5,https://www.google.com/maps/search/api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,Newark,New York ,NY,558 Broadway Avenue,40.6766891,-73.90072420000001,3
Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Pittsburgh,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,8,https://www.google.com/maps/search/api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,Newark,New York,NY,Online,40.6988321,-73.9946772,3
UNDERGROUND NEW YORK CITY  (Private Group Tour),"The New York City Social Group (20,000+ members!)",https://www.meetup.com/NYC-Social/events/268950829,5,https://www.google.com/maps/search/api=1&query=40.711586%2C-74.006680,Newark,New York,NY,38 Park Row #4,40.7116774,-74.0065372,3
Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,4,https://www.google.com/maps/search/api=1&query=40.738667%2C-73.994500,Newark,New York,NY,44 W 17th St,40.738444,-73.993328,3
***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,22,https://www.google.com/maps/search/api=1&query=40.762880%2C-73.987976,Newark,New York,NY,350 W 50th St,40.7127281,-74.0060152,3
A FRIDAY NIGHT WINE ESCAPE!,Bay Ridge Friends,https://www.meetup.com/bayridgefriends/events/275740701,1,https://www.google.com/maps/search/api=1&query=40.760090%2C-73.992110,Newark,New York,NY,405 W 44th St,40.759843,-73.99173499999999,3
Thursdays nights at Avenue,NYC Party,https://www.meetup.com/meetup-group-IBRUrHMn/events/275763588,1,https://www.google.com/maps/search/api=1&query=Avenue%2C+116+10th+Ave%2C+New+York%2C+NY%2C+10011%2C+us&query_place_id=ChIJe4WSV8dZwokRZbIzXHt6-j4,Newark,New York,NY,116 10th Ave,40.7127281,-74.0060152,3
Super Secret Comedy Experience - A LaughEasy Production,Free Drink and Free Stand-Up Comedy Show,https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,2,https://www.google.com/maps/search/api=1&query=40.727444%2C-73.986305,Newark,New York,NY,77 E 7th St,40.727339,-73.986802,3
Tango Crash Course,Argentine Tango NYC,https://www.meetup.com/tangonyc/events/275714379,1,https://www.google.com/maps/search/api=1&query=40.752983%2C-73.992530,Newark,New York,NY,500 8th ave 3rd fl,40.7127281,-74.0060152,3
Game Night,Dive Bars and Bar Crawls in New York City!,https://www.meetup.com/Dive-Bars-and-Bar-Crawls-in-New-York-City/events/275724428,1,https://www.google.com/maps/search/api=1&query=389+8th+Ave%2C+New+York%2C+NY%2C+10001%2C+us,Newark,New York,NY,389 8th Ave,40.749320000000004,-73.995687,3
THE BEST FREE WEEKLY COMEDY SHOW IN NEW YORK CITY,The Absolute Best Free Stand Up Comedy Shows in New York,https://www.meetup.com/meetup-group-mJsaPUAv/events/275760442,1,https://www.google.com/maps/search/api=1&query=40.721455%2C-73.987892,Newark,New York,NY,161 ludlow,40.9231001,-73.9055728,3
Sky Room Rooftop on Fridays from 10pm to 4am. (Everyone FREE on MIKE K list),BEST CLUBS in NYC - DISCOUNTED RATES & VIP SERVICES,https://www.meetup.com/discountedVIP/events/275798428,1,https://www.google.com/maps/search/api=1&query=40.756516%2C-73.992447,Newark,New York,NY,330 W 40th St,40.75625,-73.99141999999999,3
Celeb fix and flip,NJ's Entrepreneurs Investors Haven in Real Estate,https://www.meetup.com/NewJerseyInvestors/events/275439725,2,https://www.google.com/maps/search/api=1&query=972+Broad+Street+Newark%2C+Newark%2C+NJ%2C+us,Newark,Newark,NJ,972 Broad Street Newark,40.736695399999995,-74.1707598,2
Business Networking - every 3rd Wednesday,Growth Networking,https://www.meetup.com/GrowthNetworking/events/275758049,2,https://www.google.com/maps/search/api=1&query=40.683342%2C-74.238548,Newark,Union,NJ,900 Green Lane,40.697601899999995,-74.26320240000001,2
 Successfully  Speaking Toastmasters Club.  2nd & 4th wed of the month!,Successfully Speaking Toastmasters Meetup,https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,1,https://www.google.com/maps/search/api=1&query=40.739254%2C-74.189957,Newark,Newark,NJ,183 So Orange Avenue,40.738743,-74.19006,2
Weekly Mastermind and Business Referral Exchange,Jersey City Hoboken Business Referral Meetup - BNI Liberty,https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,1,https://www.google.com/maps/search/api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us,Newark,Hoboken,NJ,50 Harrison St,40.7373967,-74.043071,2
Master Minding - Problem Solving/Brainstorming,The Leadership Development Mastermind,https://www.meetup.com/The-Leadership-Development-Mastermind/events/275757929,1,https://www.google.com/maps/search/api=1&query=Rock+%27n%27+Joe+Union%2C+900+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ994W30Ktw4kRXhd0qt1CVOw,Newark,Union,NJ,900 Green Ln,40.697601899999995,-74.26320240000001,2
Cash Flow is King! Learn to Invest In Real Estate,Online Real Estate Investing Mastermind Meetup,https://www.meetup.com/buildREDynasty/events/275383634,4,https://www.google.com/maps/search/api=1&query=40.712784%2C-74.005940,Newark,New York,NY,A link will be emailed once you RSVP,40.799948,-73.95119,3
The Business of WE (Women Entrepreneurs) DIVINE FEMININE,The Business of WE (Women Entrepreneurs),https://www.meetup.com/The-Business-of-WE-Women-Entrepreneurs/events/274946350,9,https://www.google.com/maps/search/api=1&query=40.748093%2C-73.992360,Newark,New York City,NY,Zoom,42.727630600000005,-73.76101369999999,3
Create Passive Income through Rental Real Estate,NYC Real Estate Investing Group,https://www.meetup.com/New-York-Real-Estate-Group/events/275379629,8,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Newark,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,3
"$3.00 Happy Hr - NYC Small Business Owners, Salespeople Consultants, Networkers","NYC Small Business Owners, Consultants & Salespeople Network",https://www.meetup.com/NYC-Small-Business-Owners-Consultants-Salespeople/events/275569100,1,https://www.google.com/maps/search/api=1&query=75+Christopher+St+%28at+7th+Ave%29%2C+New+York%2C+NY%2C+10014%2C+us,Newark,New York,NY,75 Christopher St (at 7th Ave),40.733659,-74.00298000000001,3
Virtual Weekly Networking Meeting - JOIN US!!,Hudson Connections - A Referral Network,https://www.meetup.com/Hudsonconnections/events/275744880,1,https://www.google.com/maps/search/api=1&query=40.753803%2C-74.029289,Newark,Hoboken,NJ,259 14th St,40.7433066,-74.0323752,2
Be Your Own Boss Real Estate Investing Workshop,REI NYC Local Real Estate Investor Meet-up,https://www.meetup.com/NYCREIC/events/275495779,4,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Newark,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,3
Business Networking at BNI Gold Coast Chapter,BNI Gold Coast - Business Networking,https://www.meetup.com/BNIGoldCoast/events/275744606,1,https://www.google.com/maps/search/api=1&query=Lincoln+Harbor%2C+Pier+D-T%2C+Weehawken%2C+NJ%2C+us,Newark,Weehawken,NJ,"Lincoln Harbor, Pier D-T",40.778409,-74.024332,2
"Speak faster clearer without fear now! Change your life, step up & show up.",Persuasive Toastmasters Meetup (NYC),https://www.meetup.com/Persuasive-Toastmasters-Meetup-NYC/events/275582996,4,https://www.google.com/maps/search/api=1&query=1407+Broadway%2C+1407+Broadway%2C+New+York%2C+NY%2C+10018%2C+us&query_place_id=ChIJn4AqdatZwokRlHIpYXMAn64,Newark,New York,NY,1407 Broadway,40.6758826,-73.90328290000001,3
5 DAY Special Covid 2021 Real Estate Investing Training,New York Real Estate Networking & Mastermind Group,https://www.meetup.com/nycrealestate/events/275378538,3,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Newark,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,3
Dim Sum Club,THAT Dim Sum Club,https://www.meetup.com/New-York-Happy-Hour-Meetup-Group/events/275793380,1,https://www.google.com/maps/search/api=1&query=40.717602%2C-73.999763,Newark,New York,NY,120 Walker St,40.717365,-73.999903,3
PromoteHER Midtown Manhattan VIRTUAL Chapter Meeting,Fiscally Fabulous Women In Business,https://www.meetup.com/fiscallyfabulous/events/272982596,2,https://www.google.com/maps/search/api=1&query=40.728550%2C-74.007430,Newark,New York,NY,Your Home/Office Location,43.086832,-77.545701,3
Nichibei Toastmasters Regular Session,Nichibei Toastmasters,https://www.meetup.com/Nichibei-Toastmasters/events/275734667,1,https://www.google.com/maps/search/api=1&query=40.746731%2C-73.989670,Newark,New York ,NY,ONLINE,40.6988321,-73.9946772,3
Brooklyn Bridge & Brooklyn Promenade Walk,Shorewalkers,https://www.meetup.com/shorewalkers-members-only/events/275776633,22,https://www.google.com/maps/search/api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY,Jersey City,New York,NY,55 Church St,40.7127281,-74.0060152,5
Hoboken Critical Mass Light Up The Night Bike Tour,Hoboken Bicycling Meetup,https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,9,https://www.google.com/maps/search/api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q,Jersey City,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,6
Monthly meeting and Trip planning,New York Caving Meetup Group,https://www.meetup.com/New-York-Cavers/events/275376807,6,https://www.google.com/maps/search/api=1&query=40.735905%2C-74.006180,Jersey City,New York,NY,  569 Hudson St,40.735845,-74.00596,5
Critical Mass NYC / NJ - January 2021,Critical Mass NYC / NJ,https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,3,https://www.google.com/maps/search/api=1&query=40.747830%2C-74.030460,Jersey City,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,6
Urban Athletics: Ride to Fort Totten,"NYC Chill Hiking, Camping, and Other Activities",https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,11,https://www.google.com/maps/search/api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8,Jersey City,New York,NY,27 W 24th St Suite 800B,42.73539279999999,-73.7132298,5
Hudson Walkway Loop/Reese Park Social Distancing 6 Mile Hike/Walk,"New York Hikes, Happy Hours & Outdoor Adventures",https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,1,https://www.google.com/maps/search/api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us,Jersey City,New York,NY,Your Guide will meet you when you get out from the train at Poughkeepsie,40.709686,-74.011674,5
Grand Central Social Distancing Private History Tour,SINGLES TRAVEL AND ADVENTURE!,https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275494893,1,https://www.google.com/maps/search/api=1&query=40.753000%2C-73.977060,Jersey City,New York,NY,90 West 42nd Street (Across from Grand Central),40.754663,-73.98316700000001,5
"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,https://www.meetup.com/outdooradventuresports/events/275756314,1,https://www.google.com/maps/search/api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,Jersey City,Newark,NJ,14 Rector Street,40.740752,-74.168407,6
Two Wheel Tuesday @ Skyline Drive-In,NYC Motorcycle Meetup,https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,2,https://www.google.com/maps/search/api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck,Jersey City,Brooklyn,NY,1 Oak St,40.6501038,-73.9495823,5
SCUBA Discovery Experience,NJ  Scuba Meetup Group,https://www.meetup.com/scuba-nj/events/275651699,5,https://www.google.com/maps/search/api=1&query=40.872900%2C-74.089140,Jersey City,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,6
Everything has a Silver Lining ,Staten Island Hiking Meetup,https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275570259,4,https://www.google.com/maps/search/api=1&query=Silver+Lake+Park+Road%2FCorner+of+Forest+Avenue%2C+Staten+Island%2C+NY%2C+10301%2C+us,Jersey City,Staten Island,NY,Silver Lake Park Road/Corner of Forest Avenue,40.627362899999994,-74.0980605,5
Nitrox Diver Course,NJ Warren Scuba Group,https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,1,https://www.google.com/maps/search/api=1&query=40.872580%2C-74.089320,Jersey City,Lodi,NJ,460 Passaic Avenue,40.8589384,-74.1110604,6
