id,state,city,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,event_lat,event_lng,address
80,NJ,Newark,Korean Conversation Meetup! Open to all levels :) ,Korean Language and Culture Exchange in Midtown NYC,2,40.7245,-74.1725,282011,https://www.meetup.com/koreancultureny/events/275731134,NY,New York,38 West 32nd Street,https://www.google.com/maps/search/?api=1&query=40.747902%2C-73.987366,40.747905,-73.986995,"""38 West 32nd Street,New York,NY"""
82,NJ,Newark,Online Language Exchange ,Language Classes in Midtown Manhattan,2,40.7245,-74.1725,282011,https://www.meetup.com/languageclasses/events/275776227,NY,New York,Web-Based Remote Event,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974,42.984183,-77.408627,"""Web-Based Remote Event,New York,NY"""
83,NJ,Newark,Language Exchange Party!,NYC Language Exchange Friends,5,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Language-Exchange-Meetup/events/275715964,NY,New York,247 W 37th St,https://www.google.com/maps/search/?api=1&query=40.754047%2C-73.991440,40.753521,-73.990215,"""247 W 37th St,New York,NY"""
84,NJ,Newark,Digital Art Class ( Ipad procreat ).,The English Lounge Art Events,1,40.7245,-74.1725,282011,https://www.meetup.com/The-English-Lounge-new-york/events/275770605,NY,New York,38 W 32nd St. #1212,https://www.google.com/maps/search/?api=1&query=38+W+32nd+St.+%231212%2C+New+York%2C+NY%2C+10001%2C+us,40.7477867,-73.9874231,"""38 W 32nd St. #1212,New York,NY"""
85,NJ,Newark,English Conversation Class for Advanced Learners,New York Language and Culture Exchange,2,40.7245,-74.1725,282011,https://www.meetup.com/New-York-Language-and-Culture-Exchange/events/275759944,NY,New York,422 W 57th St (entrance to the right of Trinity Church),https://www.google.com/maps/search/?api=1&query=40.768154%2C-73.986938,40.7681633,-73.9869246,"""422 W 57th St (entrance to the right of Trinity Church),New York,NY"""
86,NJ,Newark,Thursday Night Weekly Jam  -- 6 to 8pm,JC Studios Music Jam,1,40.7245,-74.1725,282011,https://www.meetup.com/JC-Studios-Music-Jam/events/275777858,NJ,Jersey City,143 Christopher Columbus Dr,https://www.google.com/maps/search/?api=1&query=40.719975%2C-74.045036,40.71704,-74.03389,"""143 Christopher Columbus Dr,Jersey City,NJ"""
90,NJ,Newark,"Tuesdays are our regularly scheduled rehearsals, guests are welcome.",Dapper Dans of Harmony,2,40.7245,-74.1725,282011,https://www.meetup.com/Dapper-Dans-of-Harmony/events/275734985,NJ,Caldwell,326 Bloomfield Ave,https://www.google.com/maps/search/?api=1&query=326+Bloomfield+Ave%2C+Caldwell%2C+NJ%2C+us,40.8338301,-74.2727494,"""326 Bloomfield Ave,Caldwell,NJ"""
91,NJ,Newark,Learn To Sing Harmony and Enjoy Performing In NYC,Big Apple Chorus,4,40.7245,-74.1725,282011,https://www.meetup.com/Big-Apple-Chorus/events/275572844,NY,New York,111 East 33rd St.,https://www.google.com/maps/search/?api=1&query=40.746433%2C-73.981026,40.746303,-73.981473,"""111 East 33rd St.,New York,NY"""
93,NJ,Newark,UPDATE: SING-ACT-PLAY Private Lessons/Events for Singers/Actors/Instrumentalists,SOMETHING TO SING ABOUT IN NEW YORK,1,40.7245,-74.1725,282011,https://www.meetup.com/SOMETHING-TO-SING-ABOUT-IN-NEW-YORK/events/275725524,NY,New York,484 W 43rd St,https://www.google.com/maps/search/?api=1&query=40.760002%2C-73.994858,40.760115,-73.994114,"""484 W 43rd St,New York,NY"""
94,NJ,Newark,Fridays at Clifton City Tavern Mexican Cantina ,North Jersey Karaoke Klub,1,40.7245,-74.1725,282011,https://www.meetup.com/North-Jersey-Karaoke-Klub/events/275790160,NJ,Clifton,709 Van Houten Ave,https://www.google.com/maps/search/?api=1&query=40.859829%2C-74.151382,40.869398,-74.168913,"""709 Van Houten Ave,Clifton,NJ"""
96,NJ,Newark,Rise and Resist Meeting,Rise and Resist,1,40.7245,-74.1725,282011,https://www.meetup.com/rise-and-resist/events/275736050,NY,Brooklyn,320 West 37th Street,https://www.google.com/maps/search/?api=1&query=320+West+37th+Street%2C+Brooklyn%2C+ny%2C+10018%2C+us,40.580849,-74.00397,"""320 West 37th Street,Brooklyn,NY"""
98,NJ,Newark,Regular Meeting,Alternative Banking Group - Occupy Wall Street of NYC,2,40.7245,-74.1725,282011,https://www.meetup.com/Alternative-Banking-Group-Occupy-Wall-Street-of-NYC/events/275790763,NY,New York,Cyberspace,https://www.google.com/maps/search/?api=1&query=Cyberspace%2C+New+York%2C+ny%2C+10001%2C+us,40.714269,-74.005973,"""Cyberspace,New York,NY"""
99,NJ,Newark,Monthly Meetup ( Meet others passionate about permaculture and share projects).,The New York Permaculture Meetup,6,40.7245,-74.1725,282011,https://www.meetup.com/nycpermaculture/events/275771409,NY,New York,1095 Sixth Ave ,https://www.google.com/maps/search/?api=1&query=1095+Sixth+Ave+%2C+New+York%2C+NY%2C+10018%2C+us,40.754842,-73.984118,"""1095 Sixth Ave ,New York,NY"""
100,NJ,Newark,"Dismantle Patriarchy Art Contest for Students, deadline 2/28/21",Radical Feminist Activists,1,40.7245,-74.1725,282011,https://www.meetup.com/RadFemActivists/events/274910866,NY,New York,New York,https://www.google.com/maps/search/?api=1&query=New+York%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152,"""New York,New York,NY"""
101,NJ,Newark,Weekly Thursday Meetup,The Original Drinking Liberally NYC,1,40.7245,-74.1725,282011,https://www.meetup.com/drinkingliberallynyc/events/275777840,NY,New York,627 9th Avenue,https://www.google.com/maps/search/?api=1&query=40.760040%2C-73.991821,40.7615795,-73.9905641,"""627 9th Avenue,New York,NY"""
102,NJ,Newark,The Original Drinking Liberally Weekly Thursday Meetup,Drinking Liberally Downtown Brooklyn and NYC,1,40.7245,-74.1725,282011,https://www.meetup.com/Drinking-Liberally-Downtown-Brooklyn/events/275777821,NY,New York,627 9th Ave,https://www.google.com/maps/search/?api=1&query=Rudy%27s+Bar+%26+Grill%2C+627+9th+Ave%2C+New+York%2C+NY%2C+10036%2C+us&query_place_id=ChIJOxerSlJYwokRPmpdLA4CpWI,40.7615795,-73.9905641,"""627 9th Ave,New York,NY"""
104,NJ,Newark,LGBT Women ,Come Out & Talk LGBT Females Forty & Up,2,40.7245,-74.1725,282011,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,NJ,Maplewood,600 Ridgewood Rd,https://www.google.com/maps/search/?api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
105,NJ,Newark,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,4,40.7245,-74.1725,282011,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
106,NJ,Newark,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,13,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
107,NJ,Newark,Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,4,40.7245,-74.1725,282011,https://www.meetup.com/Oddball-Cinema/events/274644312,NY,New York,250 Greenwich St Floor 46,https://www.google.com/maps/search/?api=1&query=40.713417%2C-74.011930,40.7134054,-74.012074,"""250 Greenwich St Floor 46,New York,NY"""
109,NJ,Newark,EDH: Commander Deck,Maplewood Magic,1,40.7245,-74.1725,282011,https://www.meetup.com/Maplewood-Magic-The-Gathering-Meetup/events/275736004,NJ,Maplewood,1970 Springfield Ave,https://www.google.com/maps/search/?api=1&query=40.720135%2C-74.274269,40.7201821,-74.2748533,"""1970 Springfield Ave,Maplewood,NJ"""
110,NJ,Newark,Helix eSports Fortnite Friday - Squads Tournament ,Fortnite Friday Zone Wars NYC/NJ,1,40.7245,-74.1725,282011,https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,NJ,North Bergen,3167 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY,40.775182,-74.032284,"""3167 John F. Kennedy Blvd,North Bergen,NJ"""
111,NJ,Newark,Tomb of Annihilation! Homebrew,Maplewood hobby organized play,1,40.7245,-74.1725,282011,https://www.meetup.com/Maplewood-hobby-ORGANIZED-play/events/275736069,NJ,Maplewood,1970 Springfield Ave,https://www.google.com/maps/search/?api=1&query=40.720135%2C-74.274269,40.7201821,-74.2748533,"""1970 Springfield Ave,Maplewood,NJ"""
113,NJ,Newark,Free Poker Thursday - Buttero in Bayonne - $25 Gift Certificate & More!,WorldFreePoker.com,1,40.7245,-74.1725,282011,https://www.meetup.com/worldfreepoker/events/275778193,NJ,Bayonne,184 Broadway,https://www.google.com/maps/search/?api=1&query=Buttero%2C+184+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us&query_place_id=ChIJV8dAm_5NwokRuKvk1t9hmUA,40.652504,-74.127862,"""184 Broadway,Bayonne,NJ"""
117,NJ,Newark,NLH poker game 1/3,NY NL Holdem game,1,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Home-Holdem-game/events/275760398,NY,Manhattan,Manhattan,https://www.google.com/maps/search/?api=1&query=Manhattan%2C+Manhattan%2C+NY%2C+10036%2C+us,40.7896239,-73.9598939,"""Manhattan,Manhattan,NY"""
118,NJ,Newark,Thursday Gaming!,NYC VTES,1,40.7245,-74.1725,282011,https://www.meetup.com/nyc-vtes/events/275778742,NY,New York,115 W 45th St,https://www.google.com/maps/search/?api=1&query=115+W+45th+St%2C+New+York%2C+NY%2C+10036%2C+us,40.757008,-73.982982,"""115 W 45th St,New York,NY"""
119,NJ,Newark,Open Gaming + DND and Other RPGs! ,"Today, After Work (Board Games)",0,40.7245,-74.1725,282011,https://www.meetup.com/After-Work-Board-Games/events/275735876,NY,New York,119 Chambers St,https://www.google.com/maps/search/?api=1&query=40.715412%2C-74.008430,40.715119,-74.008405,"""119 Chambers St,New York,NY"""
120,NJ,Newark,D&D 5E - AL - On Hiatus,The NYC Dungeons & Dragons Meetup Group,1,40.7245,-74.1725,282011,https://www.meetup.com/NYC-DND/events/269487560,NY,New York,11 East 33rd Street,https://www.google.com/maps/search/?api=1&query=40.747402%2C-73.984150,40.747557,-73.984504,"""11 East 33rd Street,New York,NY"""
121,NJ,Newark,Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,2,40.7245,-74.1725,282011,https://www.meetup.com/Jersey-City-Artists/events/275733289,NJ,Jersey City,29 McWilliams Pl.,https://www.google.com/maps/search/?api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,40.727627,-74.044072,"""29 McWilliams Pl.,Jersey City,NJ"""
123,NJ,Newark,Mind Your Manners Secret Speakeasy Sun Jan 24th 2021 7pm,NY Steampunk - Artists & Enthusiasts,1,40.7245,-74.1725,282011,https://www.meetup.com/steampunk/events/275520135,NE,New York,"177 Prince St, New York, NY 10012",https://www.google.com/maps/search/?api=1&query=177+Prince+St%2C+New+York%2C+NY+10012%2C+New+York%2C+Ne%2C+10012%2C+us,40.726349,-74.001809,"""177 Prince St, New York, NY 10012,New York,NE"""
125,NJ,Newark,Daytime Ballroom Social,The New York Ballroom Dance Meetup,1,40.7245,-74.1725,282011,https://www.meetup.com/ny-ballroom-dance/events/275726732,NJ,Nutley,7 High St,https://www.google.com/maps/search/?api=1&query=Starlight+Dance+Center%2C+7+High+St%2C+Nutley%2C+NJ%2C+07110%2C+us&query_place_id=ChIJozXc0mX_wokRFtJd-Zo17q0,40.8223223,-74.1598663,"""7 High St,Nutley,NJ"""
127,NJ,Newark,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,40.7245,-74.1725,282011,https://www.meetup.com/jerseycityballroom/events/275779840,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415,40.723147,-74.042526,"""189 Brunswick St, 3rd Floor,Jersey City,NJ"""
128,NJ,Newark,SharQui the Bellydance Workout Level 2 with Shimmy Challenge,NYC Bellydance Meetup!,1,40.7245,-74.1725,282011,https://www.meetup.com/NYCBellydancers/events/275715090,NY,New York,265 W 37th St,https://www.google.com/maps/search/?api=1&query=40.753696%2C-73.991020,40.753741,-73.990609,"""265 W 37th St,New York,NY"""
129,NJ,Newark,In person Sensual Bachata ,"Bachata in TRI-STATE AREA (LI, NJ, NY, CT)",1,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Bachata-Meet-Up-Bachata-New-York-City/events/275793305,NJ,Hoboken,300 Observer Hwy,https://www.google.com/maps/search/?api=1&query=40.736469%2C-74.035339,40.736194,-74.035038,"""300 Observer Hwy,Hoboken,NJ"""
130,NJ,Newark,Tango and Date for Couples,NYC Tango & Date,1,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Date-Nights-Out/events/275714381,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us,40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
131,NJ,Newark,Lady Styling ! ,Sensual Bachata in New York (Sensual Movement),1,40.7245,-74.1725,282011,https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275757633,NY,New York,520 8th Ave 16th Fl 10018,https://www.google.com/maps/search/?api=1&query=40.753647%2C-73.991936,40.635064,-74.011719,"""520 8th Ave 16th Fl 10018,New York,NY"""
132,NJ,Newark,"Milonga Para Todos every Tuesday 6pm -12am, Free Tango Lesson with Jon- on pause",Tango Date NYC,1,40.7245,-74.1725,282011,https://www.meetup.com/Tango-Date-NYC/events/275734198,NY,New York,109 E 9th St,https://www.google.com/maps/search/?api=1&query=40.730453%2C-73.989944,40.730388,-73.990088,"""109 E 9th St,New York,NY"""
133,NJ,Newark,Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,2,40.7245,-74.1725,282011,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,NJ,Bayonne,185 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=40.652687%2C-74.135208,40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
134,NJ,Newark,Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,6,40.7245,-74.1725,282011,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,NJ,Union,1023 Stuyvesant Ave,https://www.google.com/maps/search/?api=1&query=40.696686%2C-74.268845,40.6962983,-74.2705076,"""1023 Stuyvesant Ave,Union,NJ"""
136,NJ,Newark,[ONLINE] Topics TBD; Presidential transition; Union@Google.com,Current Events Coffee - NYC,14,40.7245,-74.1725,282011,https://www.meetup.com/Current-Events-Coffee/events/275393093,NY,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466,42.7454364,-73.7592017,"""Internet,New York,NY"""
137,NJ,Newark,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",4,40.7245,-74.1725,282011,https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990,40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
138,NJ,Newark,"Winter Hike Series: Hudson River Greenway, Battery Park to Riverside Park ",PLACES NYC,53,40.7245,-74.1725,282011,https://www.meetup.com/placesnyc/events/275538899,NY,New York,Hudson River Greenway,https://www.google.com/maps/search/?api=1&query=40.711903%2C-74.014694,40.7861275,-73.9846061,"""Hudson River Greenway,New York,NY"""
140,NJ,Newark,Museum of Ice Cream- TBD,Classy Dimes NYC ✨✨✨,5,40.7245,-74.1725,282011,https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
142,NJ,Newark,Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Pittsburgh,8,40.7245,-74.1725,282011,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,40.6988321,-73.9946772,"""Online,New York,NY"""
143,NJ,Newark,UNDERGROUND NEW YORK CITY  (Private Group Tour),"The New York City Social Group (20,000+ members!)",5,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Social/events/268950829,NY,New York,38 Park Row #4,https://www.google.com/maps/search/?api=1&query=40.711586%2C-74.006680,40.7116774,-74.0065372,"""38 Park Row #4,New York,NY"""
144,NJ,Newark,Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,4,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,NY,New York,44 W 17th St,https://www.google.com/maps/search/?api=1&query=40.738667%2C-73.994500,40.738444,-73.993328,"""44 W 17th St,New York,NY"""
145,NJ,Newark,***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,22,40.7245,-74.1725,282011,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976,40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
146,NJ,Newark,A FRIDAY NIGHT WINE ESCAPE!,Bay Ridge Friends,1,40.7245,-74.1725,282011,https://www.meetup.com/bayridgefriends/events/275740701,NY,New York,405 W 44th St,https://www.google.com/maps/search/?api=1&query=40.760090%2C-73.992110,40.759843,-73.991735,"""405 W 44th St,New York,NY"""
147,NJ,Newark,Thursdays nights at Avenue,NYC Party,1,40.7245,-74.1725,282011,https://www.meetup.com/meetup-group-IBRUrHMn/events/275763588,NY,New York,116 10th Ave,https://www.google.com/maps/search/?api=1&query=Avenue%2C+116+10th+Ave%2C+New+York%2C+NY%2C+10011%2C+us&query_place_id=ChIJe4WSV8dZwokRZbIzXHt6-j4,40.7127281,-74.0060152,"""116 10th Ave,New York,NY"""
148,NJ,Newark,Super Secret Comedy Experience - A LaughEasy Production,Free Drink and Free Stand-Up Comedy Show,2,40.7245,-74.1725,282011,https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,NY,New York,77 E 7th St,https://www.google.com/maps/search/?api=1&query=40.727444%2C-73.986305,40.727339,-73.986802,"""77 E 7th St,New York,NY"""
150,NJ,Newark,Tango Crash Course,Argentine Tango NYC,1,40.7245,-74.1725,282011,https://www.meetup.com/tangonyc/events/275714379,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=40.752983%2C-73.992530,40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
151,NJ,Newark,Game Night,Dive Bars and Bar Crawls in New York City!,1,40.7245,-74.1725,282011,https://www.meetup.com/Dive-Bars-and-Bar-Crawls-in-New-York-City/events/275724428,NY,New York,389 8th Ave,https://www.google.com/maps/search/?api=1&query=389+8th+Ave%2C+New+York%2C+NY%2C+10001%2C+us,40.74932,-73.995687,"""389 8th Ave,New York,NY"""
152,NJ,Newark,THE BEST FREE WEEKLY COMEDY SHOW IN NEW YORK CITY,The Absolute Best Free Stand Up Comedy Shows in New York,1,40.7245,-74.1725,282011,https://www.meetup.com/meetup-group-mJsaPUAv/events/275760442,NY,New York,161 ludlow,https://www.google.com/maps/search/?api=1&query=40.721455%2C-73.987892,40.9231001,-73.9055728,"""161 ludlow,New York,NY"""
153,NJ,Newark,Sky Room Rooftop on Fridays from 10pm to 4am. (Everyone FREE on MIKE K list),BEST CLUBS in NYC - DISCOUNTED RATES & VIP SERVICES,1,40.7245,-74.1725,282011,https://www.meetup.com/discountedVIP/events/275798428,NY,New York,330 W 40th St,https://www.google.com/maps/search/?api=1&query=40.756516%2C-73.992447,40.75625,-73.99142,"""330 W 40th St,New York,NY"""
156,NJ,Newark,Celeb fix and flip,NJ's Entrepreneurs Investors Haven in Real Estate,2,40.7245,-74.1725,282011,https://www.meetup.com/NewJerseyInvestors/events/275439725,NJ,Newark,972 Broad Street Newark,https://www.google.com/maps/search/?api=1&query=972+Broad+Street+Newark%2C+Newark%2C+NJ%2C+us,40.7366954,-74.1707598,"""972 Broad Street Newark,Newark,NJ"""
157,NJ,Newark,Business Networking - every 3rd Wednesday,Growth Networking,2,40.7245,-74.1725,282011,https://www.meetup.com/GrowthNetworking/events/275758049,NJ,Union,900 Green Lane,https://www.google.com/maps/search/?api=1&query=40.683342%2C-74.238548,40.6976019,-74.2632024,"""900 Green Lane,Union,NJ"""
158,NJ,Newark, Successfully  Speaking Toastmasters Club.  2nd & 4th wed of the month!,Successfully Speaking Toastmasters Meetup,1,40.7245,-74.1725,282011,https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,NJ,Newark,183 So Orange Avenue,https://www.google.com/maps/search/?api=1&query=40.739254%2C-74.189957,40.738743,-74.19006,"""183 So Orange Avenue,Newark,NJ"""
159,NJ,Newark,Weekly Mastermind and Business Referral Exchange,Jersey City Hoboken Business Referral Meetup - BNI Liberty,1,40.7245,-74.1725,282011,https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,NJ,Hoboken,50 Harrison St,https://www.google.com/maps/search/?api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us,40.7373967,-74.043071,"""50 Harrison St,Hoboken,NJ"""
160,NJ,Newark,Master Minding - Problem Solving/Brainstorming,The Leadership Development Mastermind,1,40.7245,-74.1725,282011,https://www.meetup.com/The-Leadership-Development-Mastermind/events/275757929,NJ,Union,900 Green Ln,https://www.google.com/maps/search/?api=1&query=Rock+%27n%27+Joe+Union%2C+900+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ994W30Ktw4kRXhd0qt1CVOw,40.6976019,-74.2632024,"""900 Green Ln,Union,NJ"""
