state,city,category,event_name,group_name,attendees,event_link,lat,lng,population
NJ,Paterson,Sci-Fi & Games,Modern Masters:  TBD,The Science Fiction Society of Northern New Jersey,2,https://www.meetup.com/science-fiction-society-northern-nj/events/275921294,40.9147,-74.1624,145233
NJ,Paterson,Sci-Fi & Games,Free Live Poker Tuesday - Grande Saloon in Clifton - Free Prizes & More!,WorldFreePoker.com,1,https://www.meetup.com/worldfreepoker/events/275876141,40.9147,-74.1624,145233
NJ,Paterson,Beliefs,On Going FRIDAY EVENING Yoga with Reiki (both men and women are in this class),The Reiki & Yoga Meetup Group of Clifton New Jersey,4,https://www.meetup.com/The-Reiki-Meetup-Group-of-Clifton-New-Jersey/events/275542412,40.9147,-74.1624,145233
NJ,Paterson,Beliefs,Sunday Worship In-Person Service,Change Makers International Assembly,1,https://www.meetup.com/Change-Makers-Assembly/events/275833731,40.9147,-74.1624,145233
NJ,Paterson,Beliefs,Platform: Video Games and Ethics,The Ethical Culture Society of Bergen County,4,https://www.meetup.com/EthicalFocus/events/275399427,40.9147,-74.1624,145233
NJ,Paterson,Beliefs,Sunday Spiritualist Service,Inner Spiritual Center Meetup,1,https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/275826050,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,Free Real Estate Networking Meetup @ The Crosby Montclair ,The Essex County Real Estate HUB,13,https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,Bergen County Real Estate Group - Monthly Open Discussion,Bergen County Real Estate Group (BCREG),3,https://www.meetup.com/Bergen-County-Real-Estate-Group-BCREG/events/275733671,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,Career Transition - Finding the Next Career!,Financial Freedom and Careers to Create Wealth,1,https://www.meetup.com/Financial-Freedom-and-Careers-to-Create-Wealth/events/275897141,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,Looking to Grow via Referrals?,BNI Achieving Advantage,1,https://www.meetup.com/BNI-Achieving-Advantage/events/275884153,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,skunkworks v2,"Fair Lawn - Fun, Networking, Startup, & Education",1,https://www.meetup.com/Fair-Lawn-Fun-Networking-Startup-Education/events/275844673,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,Weekly Networking Breakfast ,Saddle Brook Small Business Meetup,1,https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275884662,40.9147,-74.1624,145233
NJ,Paterson,Career & Business,NJ: 100% Financing & How to make Big Money with Fix & Flips,New Jersey Real Estate Investors Association (REIA),1,https://www.meetup.com/New-Jersey-Real-Estate-Investors-Association/events/275915892,40.9147,-74.1624,145233
NJ,Elizabeth,Family,West Orange Breastfeeding Support Group,West Orange New Moms Meetup,1,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275886460,40.6657,-74.1912,129216
NJ,Elizabeth,Family,My Gym Little Bundles Classes,JCFamilies,1,https://www.meetup.com/JCFamilies/events/275886037,40.6657,-74.1912,129216
NJ,Elizabeth,Family,Sunday Morning Prenatal Yoga,West Orange Pregnancy Meetup,1,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275824180,40.6657,-74.1912,129216
NJ,Elizabeth,Family,Singalong and Story Time for Kids,Family fun in Brooklyn,2,https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,40.6657,-74.1912,129216
NJ,Elizabeth,Writing,ONLINE[😠] POETRY READING WITH DISCUSSION & CRITIQUE,The Poetry Society Peace For All Guild Parlor,3,https://www.meetup.com/THE-POETRY-SOCIETY-PEACE-FOR-ALL-GUILD-PARLOR/events/275910848,40.6657,-74.1912,129216
NJ,Elizabeth,LGBTQ,LGBT Bookworms of Philly/Suburbs,LGBT Bookworms of Philly,16,https://www.meetup.com/LGBT-Bookworms/events/275268929,40.6657,-74.1912,129216
NJ,Elizabeth,LGBTQ,Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,1,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,40.6657,-74.1912,129216
NJ,Elizabeth,LGBTQ,LGBT Women ,Come Out & Talk LGBT Females Forty & Up,2,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275919245,40.6657,-74.1912,129216
NJ,Elizabeth,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,https://www.meetup.com/bisexual-nyc/events/275652731,40.6657,-74.1912,129216
NJ,Elizabeth,Dance,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,https://www.meetup.com/jerseycityballroom/events/275920985,40.6657,-74.1912,129216
NJ,Elizabeth,Dance,Latin Fusion Wednesdays Free bachata lessons,Bergen NJ  Salsa Con Bachata Meetup,1,https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275900555,40.6657,-74.1912,129216
NJ,Elizabeth,Hobbies & Crafts,Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,4,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229623,40.6657,-74.1912,129216
NJ,Elizabeth,Social,"[ONLINE] This week only, starts 11 am: Presidential transition; Union@Google.com",Current Events Coffee - NYC,16,https://www.meetup.com/Current-Events-Coffee/events/275393093,40.6657,-74.1912,129216
NJ,Elizabeth,Social,Sip.Create.SingYourHeartOut,Sip & Socialize,27,https://www.meetup.com/SIP-SHOP-AND-SOCIALIZE/events/264868497,40.6657,-74.1912,129216
NJ,Elizabeth,Social,"Winter Hike Series: Hudson River Greenway, Battery Park to Riverside Park ",PLACES NYC,59,https://www.meetup.com/placesnyc/events/275538899,40.6657,-74.1912,129216
NJ,Elizabeth,Social,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",5,https://www.meetup.com/jerseychess/events/275828886,40.6657,-74.1912,129216
NJ,Elizabeth,Social,UNDERGROUND NEW YORK CITY  (Private Group Tour),"The New York City Social Group (20,000+ members!)",5,https://www.meetup.com/NYC-Social/events/268950829,40.6657,-74.1912,129216
NJ,Elizabeth,Social,FREE tickets to THE GIGANTIC Comedy show,New York Cheap Events Explorers,3,https://www.meetup.com/New-York-Cheap-Events-Explorers/events/275911920,40.6657,-74.1912,129216
NJ,Vineland,Outdoors & Adventure,Parvin Lake and the Lost Trail  Members Only,Outdoor Club of South Jersey - Hiking/Camping/Backpacking,25,https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275918543,39.4653,-74.9981,93239
NJ,Vineland,Dance,"Come Dance With Lynn Country Dancing at the Am. Legion, Millville, NJ is on HOLD",Millville Line Dancing Meetup,1,https://www.meetup.com/Millville-Line-Dancing-Meetup/events/275920294,39.4653,-74.9981,93239
NJ,Vineland,Dance,Sunday dancing on hold until further notice due to the increase of COVID-19.,Come Dance with Lynn - Country Dancing - @ MILMAY FIRE HALL,1,https://www.meetup.com/Come-Dance-with-Lynn-Country-Dancing-MILMAY-FIRE-HALL/events/275834717,39.4653,-74.9981,93239
NJ,Clifton,Tech,Fly-In on a Mountain,NJ Drone User Group,2,https://www.meetup.com/NJ-Dug/events/275329037,40.8631,-74.1575,85052
NJ,Clifton,Family,West Orange Breastfeeding Support Group,West Orange New Moms Meetup,1,https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275886460,40.8631,-74.1575,85052
NJ,Clifton,Family,Sunday Morning Prenatal Yoga,West Orange Pregnancy Meetup,1,https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275824180,40.8631,-74.1575,85052
NJ,Clifton,Health & Wellness,Relationship Boot Camp,"Relationship Boot Camp in Ridgewood, NJ",10,https://www.meetup.com/relationship-boot-camp-support-group-in-ridgewood-nj/events/275056117,40.8631,-74.1575,85052
NJ,Clifton,Health & Wellness,"Team ""Sushi Ninjas"" weekly meeting Bergen, Hudson, Passaic, Essex Counties NJ",Mens Team Meetup - Northern NJ - NY State,5,https://www.meetup.com/Phoenix-nation/events/275855694,40.8631,-74.1575,85052
NJ,Clifton,Health & Wellness,Kundalini Yoga and Meditation  ,Montclair NJ Kundalini Yoga and Meditation Meetup Group,1,https://www.meetup.com/Montclair-NJ-Kundalini-Yoga-and-Meditation-Meetup-Group/events/275911292,40.8631,-74.1575,85052
NJ,Clifton,Health & Wellness,Experience Pranic Healing and Meditation on Twin Hearts,Meditation on Twin Hearts,1,https://www.meetup.com/meetup-group-ZVKtzOVt/events/275898302,40.8631,-74.1575,85052
NJ,Clifton,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,40.8631,-74.1575,85052
NJ,Clifton,Learning,B2B Virtual Networking Event: How to Achieve Future Goals Right Now,Bergen Community College Education and Events,1,https://www.meetup.com/Bergen-Community-College-Education-and-Events/events/275844257,40.8631,-74.1575,85052
NJ,Clifton,Writing,Coffee and Writing at Barnes and Noble,North Bergen County Writer's Guild,1,https://www.meetup.com/North-Bergen-County-Writers-Guild/events/275896777,40.8631,-74.1575,85052
NJ,Clifton,Music,"Tuesdays are our regularly scheduled rehearsals, guests are welcome.",Dapper Dans of Harmony,2,https://www.meetup.com/Dapper-Dans-of-Harmony/events/275874884,40.8631,-74.1575,85052
NJ,Clifton,Music,Harmony Celebration Chorus Rehearsal,Harmony Celebration Chorus,1,https://www.meetup.com/HarmonyCelebrationChorus/events/275898566,40.8631,-74.1575,85052
NJ,Clifton,Movements,Raise Funds & Spirits! Lincoln Day Dinner 2021,Dennis Prager Fan Club,1,https://www.meetup.com/dennis-prager-fan-club/events/275773533,40.8631,-74.1575,85052
NJ,Clifton,Beliefs,On Going FRIDAY EVENING Yoga with Reiki (both men and women are in this class),The Reiki & Yoga Meetup Group of Clifton New Jersey,4,https://www.meetup.com/The-Reiki-Meetup-Group-of-Clifton-New-Jersey/events/275542412,40.8631,-74.1575,85052
NJ,Clifton,Beliefs,Platform: Video Games and Ethics,The Ethical Culture Society of Bergen County,4,https://www.meetup.com/EthicalFocus/events/275399427,40.8631,-74.1575,85052
NJ,Clifton,Beliefs,Sunday Worship In-Person Service,Change Makers International Assembly,1,https://www.meetup.com/Change-Makers-Assembly/events/275833731,40.8631,-74.1575,85052
NJ,Clifton,Beliefs,Sunday Spiritualist Service,Inner Spiritual Center Meetup,1,https://www.meetup.com/Inner-Spiritual-Center-Meetup/events/275826050,40.8631,-74.1575,85052
NJ,Clifton,Beliefs,Public Conference in English,A.I.G.A. American Institute of Gnostic Anthropology,2,https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,40.8631,-74.1575,85052
NJ,Clifton,Dance,Salsa & Bachata Dance Workshop And Social! No Partner Option!,The Salsa Latin & Ballroom Dance Group,11,https://www.meetup.com/njsalsadance/events/275754384,40.8631,-74.1575,85052
NJ,Clifton,Dance,Hustle Class - Intermediate,New York/New Jersey Hustle Dancing Meetup,1,https://www.meetup.com/New-York-New-Jersey-Hustle-Dancing-Meetup/events/275876804,40.8631,-74.1575,85052
NJ,Clifton,Dance,Daytime Ballroom Social for Seniors,The New York Ballroom Dance Meetup,1,https://www.meetup.com/ny-ballroom-dance/events/275866067,40.8631,-74.1575,85052
NJ,Clifton,Dance,Intermediate/Advanced  Salsa/Bachata/Hustle Classes,Hoboken Salsa Dance Lessons Meetup,2,https://www.meetup.com/Hoboken-Salsa-Dance-Lessons-Meetup/events/275602820,40.8631,-74.1575,85052
NJ,Clifton,Dance,Intermediate/Advanced Salsa/Bachata/Hustle classes,North Jersey Salsa & Bachata Classes & Events,1,https://www.meetup.com/North-Jersey-Salsa-Bachata-Classes-Outings/events/275602783,40.8631,-74.1575,85052
NJ,Clifton,Dance,Tango Lessons first 2 Free! with Jon Tariq's available for Tango lesson in NJ,Tango Date NYC,1,https://www.meetup.com/Tango-Date-NYC/events/275888563,40.8631,-74.1575,85052
NJ,Clifton,Dance,Gozar Salsa Saturday Party,New Jersey Salsa Parties,1,https://www.meetup.com/New-Jersey-Salsa-Parties/events/275807218,40.8631,-74.1575,85052
NJ,Clifton,Dance,Learn how to salsa! 3 different levels,Bergen NJ  Salsa Con Bachata Meetup,1,https://www.meetup.com/Belleville-NJ-Salsa-Dance-Lessons-Meetup/events/275898585,40.8631,-74.1575,85052
NJ,Clifton,Social,Breakfast @Toast,"NJ Ladies - Create, Travel & Dine Together",4,https://www.meetup.com/Create-Travel-Dine-Together-Ladies-Only/events/275836201,40.8631,-74.1575,85052
NJ,Clifton,Social,"Urban Exploration (Lower Manhattan, Brooklyn Bridge and Dumbo ",Gilligan's Adventures,26,https://www.meetup.com/GilligansAdventures/events/275885441,40.8631,-74.1575,85052
NJ,Clifton,Social,Afternoon Bowling (Multi Group),Social Sidekicks...45+,17,https://www.meetup.com/Social-Sidekicks-45/events/269310348,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,Free Real Estate Networking Meetup @ The Crosby Montclair ,The Essex County Real Estate HUB,13,https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,Looking to Grow via Referrals?,BNI Achieving Advantage,1,https://www.meetup.com/BNI-Achieving-Advantage/events/275884153,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,Bergen County Real Estate Group - Monthly Open Discussion,Bergen County Real Estate Group (BCREG),3,https://www.meetup.com/Bergen-County-Real-Estate-Group-BCREG/events/275733671,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,Hour of Power to Financial Independence ,Financial Freedom and Careers to Create Wealth,1,https://www.meetup.com/Financial-Freedom-and-Careers-to-Create-Wealth/events/275897488,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,Weekly Networking Breakfast ,Saddle Brook Small Business Meetup,1,https://www.meetup.com/Saddle-Brook-Small-Business-Meetup/events/275884662,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,skunkworks v2,"Fair Lawn - Fun, Networking, Startup, & Education",1,https://www.meetup.com/Fair-Lawn-Fun-Networking-Startup-Education/events/275844673,40.8631,-74.1575,85052
NJ,Clifton,Career & Business,NJ: 100% Financing & How to make Big Money with Fix & Flips,New Jersey Real Estate Investors Association (REIA),1,https://www.meetup.com/New-Jersey-Real-Estate-Investors-Association/events/275915892,40.8631,-74.1575,85052
NJ,Camden,Outdoors & Adventure,February Group MeetUp ,PHL - Caribbean & Mexico Travel Group,6,https://www.meetup.com/meetup-group-jymisozp/events/273925246,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,Exploratory Hike at Palmyra Nature Cove ,Outdoor Club of South Jersey - Hiking/Camping/Backpacking,36,https://www.meetup.com/Outdoor-Club-of-South-Jersey-Hiking/events/275812265,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,January Hike,Cherry Hill Women Hikers,23,https://www.meetup.com/cherry-hill-womens-social-meetup-group/events/275317263,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,Night hike (moonlight only),It's better Outdoors,20,https://www.meetup.com/Its-better-Outdoors/events/275304914,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,Saturday morning Easy People and Dog Walk at Wissahickon Valley Green 4 miles,H3 OUTDOORS (H3O),13,https://www.meetup.com/H3-Outdoors/events/275824338,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,"7 Waterfalls, Andorra Nat Area, Houston Meadow Trek",Hiking Around Philly,7,https://www.meetup.com/HikingAroundPhilly/events/275864791,39.9362,-75.1073,73562
NJ,Camden,Outdoors & Adventure,Wednesday Ride from the Pavilion,Philadelphia Mountain Biking Meetup,2,https://www.meetup.com/mountainbiking/events/275896904,39.9362,-75.1073,73562
NJ,Camden,Tech,Monday Mark ups with Anthony Tirado,Philadelphia Forex Trading for Newbies,2,https://www.meetup.com/Philadelphia-Forex-Trading-for-Newbies/events/275857262,39.9362,-75.1073,73562
NJ,Camden,Tech,Philly DevOps Monthly Meetup,Philly DevOps,4,https://www.meetup.com/PhillyDevOps/events/274553066,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,SPEAKW Support group for Alienated Parents ,South Jersey SPEAKW Parental Alienation Meetup,3,https://www.meetup.com/Burlington-SPEAKW-Parental-Alienation-Meetup/events/275767808,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Nonviolent Communication Practice Group,Heart to Heart,1,https://www.meetup.com/Connecting-Heart-to-Heart/events/275864711,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Runners in Recovery,Philadelphia Sober and Active,1,https://www.meetup.com/Philadelphia-Sober-and-Active/events/275918835,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Philadelphia Health Empowerment Program,Philadelphia Health Empowerment Program,1,https://www.meetup.com/Philadelphia-Health-Empowerment-Program/events/275873657,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Sunday Morning Meditation | Livestream,Kadampa Meditation Center Philadelphia,1,https://www.meetup.com/kadampa-meditation-center-philadelphia/events/275825907,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Sudarshan Kriya Practice Groups For Happiness Program Graduates,"Art of Living South Jersey - Breath, Yoga, Mind & Meditation",2,https://www.meetup.com/Art-of-Living-South-Jersey-Breath-Yoga-Mind-Meditation/events/275919030,39.9362,-75.1073,73562
NJ,Camden,Health & Wellness,Sunday Celebration,Center for Conscious Living,2,https://www.meetup.com/meetup-group-HJkjyjIx/events/275824908,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,Runnemede Green Acres Park Pickleball,"Gloucester Township, Atkinson, Berlin & Green Acres Parks",24,https://www.meetup.com/Gloucester-Township-Pickleball-Meetup/events/275805110,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,Run & Chug!,Philly Fun Run,4,https://www.meetup.com/Philly-Fun-Run/events/274931194,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,Beginner/Advanced Beginner  Pickleball in Pennsauken,South Jersey Pickleball™,7,https://www.meetup.com/SouthJerseypickleball/events/275895317,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,1/27 Wed 9pm Night Beginner Indoor Tennis!!  (USTA 1.5-2.0),Philly Tennis Swat,10,https://www.meetup.com/The-philadelphia-tennis-swat-group/events/275880102,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,CLINIC! Pickleball Rating Assessment!,Cherry Hill Pickleball,22,https://www.meetup.com/Cherry-Hill-Pickleball/events/275711168,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,1/25 Mon 8:30pm Legacy Indoor tennis! Advance level (USTA 3.5-4.0+),King of Prussia Tennis Swat!,3,https://www.meetup.com/The-King-of-Prussia-Tennis-Club/events/275869890,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,Pickup Soccer in Voorhees,South Jersey Soccer Meetups,16,https://www.meetup.com/South-Jersey-Soccer-Meetups/events/275910031,39.9362,-75.1073,73562
NJ,Camden,Sports & Fitness,wednesday night pickleball,Narberth Playing Pickleball Meetup Group,1,https://www.meetup.com/Narberth-Playing-Pickleball-Meetup-Group/events/275896026,39.9362,-75.1073,73562
NJ,Camden,Learning,Quit Your Job Support Group,Philadelphia Job Support Group,1,https://www.meetup.com/meetup-group-NNCfWXPT/events/275875634,39.9362,-75.1073,73562
NJ,Camden,Photography,Photography Is Medicine At Cherry St Pier,Photography Is Medicine,22,https://www.meetup.com/Photography-Is-Medicine/events/275843496,39.9362,-75.1073,73562
NJ,Camden,Photography,Friday Happy Hour & Karaoke at Lair KTV,Philadelphia Art Social,2,https://www.meetup.com/PhillyArtsocial/events/275631957,39.9362,-75.1073,73562
