event_link,event_state,event_city,event_street,Google_Map_Link
https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,NY,New York,77 E 7th St,https://www.google.com/maps/search/?api=1&query=40.727444%2C-73.986305
https://www.meetup.com/New-York-Comedy-Meetup/events/275781698, , , , 
https://www.meetup.com/tangonyc/events/275714379,ny,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=40.752983%2C-73.992530
https://www.meetup.com/Dive-Bars-and-Bar-Crawls-in-New-York-City/events/275724428,NY,New York,389 8th Ave,https://www.google.com/maps/search/?api=1&query=389+8th+Ave%2C+New+York%2C+NY%2C+10001%2C+us
https://www.meetup.com/meetup-group-mJsaPUAv/events/275760442,NY,New York,161 ludlow,https://www.google.com/maps/search/?api=1&query=40.721455%2C-73.987892
https://www.meetup.com/discountedVIP/events/275798428,NY,New York,330 W 40th St,https://www.google.com/maps/search/?api=1&query=40.756516%2C-73.992447
https://www.meetup.com/The-Essex-County-Real-Estate-HUB/events/275513949, ,Montclair,193 Glenridge Avenue,https://www.google.com/maps/search/?api=1&query=40.813538%2C-74.215500
https://www.meetup.com/greenwei/events/275714658, , , , 
https://www.meetup.com/NewJerseyInvestors/events/275439725,NJ,Newark,972 Broad Street Newark,https://www.google.com/maps/search/?api=1&query=972+Broad+Street+Newark%2C+Newark%2C+NJ%2C+us
https://www.meetup.com/GrowthNetworking/events/275758049,NJ,Union,900 Green Lane,https://www.google.com/maps/search/?api=1&query=40.683342%2C-74.238548
https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,NJ,Newark,183 So Orange Avenue,https://www.google.com/maps/search/?api=1&query=40.739254%2C-74.189957
https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,NJ,Hoboken,50 Harrison St,https://www.google.com/maps/search/?api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us
https://www.meetup.com/The-Leadership-Development-Mastermind/events/275757929,NJ,Union,900 Green Ln,https://www.google.com/maps/search/?api=1&query=Rock+%27n%27+Joe+Union%2C+900+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ994W30Ktw4kRXhd0qt1CVOw
https://www.meetup.com/buildREDynasty/events/275383634,NY,New York,A link will be emailed once you RSVP,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005940
https://www.meetup.com/The-Business-of-WE-Women-Entrepreneurs/events/274946350,ny,New York City,Zoom,https://www.google.com/maps/search/?api=1&query=40.748093%2C-73.992360
https://www.meetup.com/New-York-Real-Estate-Group/events/275379629,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/NYC-Small-Business-Owners-Consultants-Salespeople/events/275569100,NY,New York,75 Christopher St (at 7th Ave),https://www.google.com/maps/search/?api=1&query=75+Christopher+St+%28at+7th+Ave%29%2C+New+York%2C+NY%2C+10014%2C+us
https://www.meetup.com/Hudsonconnections/events/275744880,NJ,Hoboken,259 14th St,https://www.google.com/maps/search/?api=1&query=40.753803%2C-74.029289
https://www.meetup.com/NYCREIC/events/275495779,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/BNIGoldCoast/events/275744606,NJ,Weehawken,"Lincoln Harbor, Pier D-T",https://www.google.com/maps/search/?api=1&query=Lincoln+Harbor%2C+Pier+D-T%2C+Weehawken%2C+NJ%2C+us
https://www.meetup.com/Farley-Productions-Inc/events/275714462,NY,ZOOM.US VIDEOCONFERENCE,ZOOM.US VIDEOCONFERENCE,https://www.google.com/maps/search/?api=1&query=ZOOM.US+VIDEOCONFERENCE%2C+ZOOM.US+VIDEOCONFERENCE%2C+NY%2C+us
https://www.meetup.com/Persuasive-Toastmasters-Meetup-NYC/events/275582996,NY,New York,1407 Broadway,https://www.google.com/maps/search/?api=1&query=1407+Broadway%2C+1407+Broadway%2C+New+York%2C+NY%2C+10018%2C+us&query_place_id=ChIJn4AqdatZwokRlHIpYXMAn64
https://www.meetup.com/nycrealestate/events/275378538,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/New-York-Happy-Hour-Meetup-Group/events/275793380,NY,New York,120 Walker St,https://www.google.com/maps/search/?api=1&query=40.717602%2C-73.999763
https://www.meetup.com/fiscallyfabulous/events/272982596,ny,New York,Your Home/Office Location,https://www.google.com/maps/search/?api=1&query=40.728550%2C-74.007430
https://www.meetup.com/Nichibei-Toastmasters/events/275734667,ny,New York ,ONLINE,https://www.google.com/maps/search/?api=1&query=40.746731%2C-73.989670
https://www.meetup.com/shorewalkers-members-only/events/275776633,NY,New York,55 Church St,https://www.google.com/maps/search/?api=1&query=Millennium+Hilton+New+York+Downtown%2C+55+Church+St%2C+New+York%2C+NY%2C+10007%2C+us&query_place_id=ChIJh-L3uxlawokRDwLmkKwLIvY
https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q
https://www.meetup.com/brooklyn-climbing-crew/events/275646849, , , , 
https://www.meetup.com/New-York-Cavers/events/275376807,ny,New York,  569 Hudson St,https://www.google.com/maps/search/?api=1&query=40.735905%2C-74.006180
https://www.meetup.com/Critical-Mass-NYC-NJ/events/274151373,NJ,Hoboken,901 Park Ave,https://www.google.com/maps/search/?api=1&query=40.747830%2C-74.030460
https://www.meetup.com/NYC-Chill-Hiking-Camping-Meetup/events/275600105,NY,New York,27 W 24th St Suite 800B,https://www.google.com/maps/search/?api=1&query=Flatiron+Public+Plaza%2C+27+W+24th+St+Suite+800B%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJ8Yt6BKRZwokRQoQtLN9_2T8
https://www.meetup.com/New-York-Hikes-Happy-Hours-and-Outdoor-Adventures/events/275555724,NY,New York,Your Guide will meet you when you get out from the train at Poughkeepsie,https://www.google.com/maps/search/?api=1&query=Your+Guide+will+meet+you+when+you+get+out+from+the+train+at+Poughkeepsie%2C+New+York%2C+NY%2C+us
https://www.meetup.com/SINGLES-TRAVEL-AND-ADVENTURE/events/275494893,NY,New York,90 West 42nd Street (Across from Grand Central),https://www.google.com/maps/search/?api=1&query=40.753000%2C-73.977060
https://www.meetup.com/outdooradventuresports/events/275756314,nj,Newark,14 Rector Street,https://www.google.com/maps/search/?api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us
https://www.meetup.com/Outsiders-NY/events/275732322,NY,New York,,https://www.google.com/maps/search/?api=1&query=Essex+Squeeze%2C+New+York%2C+NY%2C+10002%2C+us&query_place_id=ChIJ9ZdyFThZwokRk-jYrTQy--c
https://www.meetup.com/NYCKiteboarding/events/275786860,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.754932%2C-73.984016
https://www.meetup.com/NYC-Motorcycle-Meetup/events/275733307,NY,Brooklyn,1 Oak St,https://www.google.com/maps/search/?api=1&query=Skyline+Drive+In+NYC%2C+1+Oak+St%2C+Brooklyn%2C+NY%2C+11222%2C+us&query_place_id=ChIJe78hxQZZwokRYHIKHuWDkck
https://www.meetup.com/scuba-nj/events/275651699,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872900%2C-74.089140
https://www.meetup.com/Staten-Island-Hiking-Meetup/events/275570259,NY,Staten Island,Silver Lake Park Road/Corner of Forest Avenue,https://www.google.com/maps/search/?api=1&query=Silver+Lake+Park+Road%2FCorner+of+Forest+Avenue%2C+Staten+Island%2C+NY%2C+10301%2C+us
https://www.meetup.com/Scuba-Divers-Travel-Network-SDTN/events/275158311,NJ,Lodi,460 Passaic Avenue,https://www.google.com/maps/search/?api=1&query=40.872580%2C-74.089320
https://www.meetup.com/data-science-on-aws-meetup-new-york/events/273065098,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/JavaScript-and-React-nyc/events/275084127,NY,New York,185 Madison Ave Floor 3,https://www.google.com/maps/search/?api=1&query=Practical+Programming%2C+185+Madison+Ave+Floor+3%2C+New+York%2C+NY%2C+10001%2C+us&query_place_id=ChIJtVx1HKlZwokRT24XOIricDI
https://www.meetup.com/Big-Apple-Scaled-Agile-Framework-SAFe-Meetup/events/275749387,NY,New York,Online Webinar - See Below for Registration Details,https://www.google.com/maps/search/?api=1&query=Online+Webinar+-+See+Below+for+Registration+Details%2C+New+York%2C+NY%2C+us
https://www.meetup.com/nyc-kanban/events/275284978,ny,New York,Remote,https://www.google.com/maps/search/?api=1&query=40.760487%2C-73.970657
https://www.meetup.com/AgileAustin/events/274699797,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=40.741665%2C-73.990190
https://www.meetup.com/NYNY-Blockchainers/events/275735517, ,New York,26 Wall Street,https://www.google.com/maps/search/?api=1&query=26+Wall+Street%2C+New+York%2C+NY%2C+10005%2C+US
https://www.meetup.com/Codesmith-NYC/events/275572863,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/CryptoNY/events/271920053,ny,New York,18 Bleecker Street,https://www.google.com/maps/search/?api=1&query=40.725346%2C-73.993420
https://www.meetup.com/Codesmith/events/275573445,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/build-with-code-SF/events/275573903,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/ApolloMeteorNYC/events/275675727,NY,New York,470 Park Ave South,https://www.google.com/maps/search/?api=1&query=40.745735%2C-73.982697
https://www.meetup.com/Deep-Learning-NYC/events/267462346,NY,New York,"350 West Broadway, NY 10013",https://www.google.com/maps/search/?api=1&query=40.722836%2C-74.003700
https://www.meetup.com/IT-Cloud-Security-and-Networking-Meetup/events/275558112,ny,New York,519 8th Avenue 2nd floor,https://www.google.com/maps/search/?api=1&query=40.753353%2C-73.993010
https://www.meetup.com/Women-in-Software-Engineering-NYC/events/275573035,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/Practical-Introduction-to-Python-Programming/events/275088007,NY,New York,185 Madison Ave,https://www.google.com/maps/search/?api=1&query=185+Madison+Ave%2C+185+Madison+Ave%2C+New+York%2C+NY%2C+10016%2C+us&query_place_id=EiUxODUgTWFkaXNvbiBBdmVudWUsIE5ldyBZb3JrLCBOWSwgVVNBIjESLwoUChIJ2wNhfAdZwokRbuGzdkQN_2AQuQEqFAoSCa9JazWWWMKJEeVRWLbWtC75
https://www.meetup.com/New-York-Data-Science-Analytics/events/275315502,ny,New York,115 W 30th Street 5th floor,https://www.google.com/maps/search/?api=1&query=40.747726%2C-73.990390
https://www.meetup.com/Build-With-Code-Seattle/events/275732583,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+NY%2C+us
https://www.meetup.com/fat-cat-fab-lab/events/275645744,NY,New York,224 West 4th street Second Floor,https://www.google.com/maps/search/?api=1&query=224+West+4th+street%2C+New+York%2C+NY%2C+10014%2C+us
https://www.meetup.com/hackmanhattan/events/275735159,NY,New York,"137 West 14th Street, 2nd Floor",https://www.google.com/maps/search/?api=1&query=40.738270%2C-73.998405
https://www.meetup.com/Learn-Python-Free-Weekend-Evening-Class-New-York-NYC/events/275746035,ny,New York,845 3rd Avenue #6th Floor,https://www.google.com/maps/search/?api=1&query=40.756645%2C-73.969803
https://www.meetup.com/JCFamilies/events/275750360,NJ,Jersey City,107 Morgan St,https://www.google.com/maps/search/?api=1&query=107+Morgan+St%2C+107+Morgan+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJdRGHOaxQwokRBoZblxPrgUM
https://www.meetup.com/Bayonne-Book-Club/events/275758392,NJ,Bayonne,1075 Broadway,https://www.google.com/maps/search/?api=1&query=1075+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us
https://www.meetup.com/Family-fun-in-Brooklyn/events/275769551,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462
https://www.meetup.com/Midtown-Mamas/events/275726908,NY,New York,742 10th Ave (between 50 and 51 Sts.,https://www.google.com/maps/search/?api=1&query=742+10th+Ave+%28between+50+and+51+Sts.%2C+New+York%2C+NY%2C+us
https://www.meetup.com/West-Orange-New-Moms-Meetup/events/275746658,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/West-Orange-Pregnancy-Meetup/events/275737290,NJ,West Orange,253 Main St,https://www.google.com/maps/search/?api=1&query=Whole+Mother+Village%2C+253+Main+St%2C+West+Orange%2C+NJ%2C+07052%2C+us&query_place_id=ChIJyRTwoY-rw4kRmMcDHSlT4_8
https://www.meetup.com/singles-sweats-mingle-when-dating-meets-fitness/events/275617744,NY,New York,,https://www.google.com/maps/search/?api=1&query=New+York%2C+New+York%2C+NY%2C+us&query_place_id=ChIJOwg_06VPwokRYv534QaPC8g
https://www.meetup.com/mccarren-united-fc/events/275748354, , , , 
https://www.meetup.com/NYkayakpolo/events/275524265,NJ,Jersey City,870 Montgomery St,https://www.google.com/maps/search/?api=1&query=40.727726%2C-74.073105
https://www.meetup.com/dashing-whippets/events/275715983,NY,New York," Terrace Dr. New York, NY 10024",https://www.google.com/maps/search/?api=1&query=40.773840%2C-73.971800
https://www.meetup.com/NYCWSSL/events/275238012, ,New York,20 W 20th St,https://www.google.com/maps/search/?api=1&query=20+W+20th+St%2C+New+York%2C+NY%2C+US
https://www.meetup.com/meetup-group-VVgRhGLM/events/275708946,NY,New York,Washington Square,https://www.google.com/maps/search/?api=1&query=Washington+Square+Park%2C+Washington+Square%2C+New+York%2C+NY%2C+10012%2C+us&query_place_id=ChIJjX494pBZwokRGH620d9eYfo
https://www.meetup.com/Upper-East-Side-Evening-Walkers/events/275585566,NY,New York,,https://www.google.com/maps/search/?api=1&query=40.772533%2C-73.967140
https://www.meetup.com/5borofc/events/275716723,NY,New York,Amsterdam Ave,https://www.google.com/maps/search/?api=1&query=40.797220%2C-73.967545
https://www.meetup.com/Jersey-City-Slow-AF-Run-Club/events/275521470,NJ,Jersey City,,https://www.google.com/maps/search/?api=1&query=40.716106%2C-74.033090
https://www.meetup.com/Tennis-on-the-Town/events/275432714,NY,New York,281 Main Street,https://www.google.com/maps/search/?api=1&query=40.756237%2C-73.956180
https://www.meetup.com/nysoccerproject/events/275682827,NY,Brooklyn,776 Lorimer St,https://www.google.com/maps/search/?api=1&query=40.719826%2C-73.951164
https://www.meetup.com/NYC-Informal-Running-Club-Home-of-TMIRCE-NYC/events/273113219,NY,10009,E 6 ST & FDR DR,https://www.google.com/maps/search/?api=1&query=40.721420%2C-73.973480
https://www.meetup.com/Kickoff-FC/events/275707163,NY,Brooklyn,776 Lorimer St.,https://www.google.com/maps/search/?api=1&query=40.719578%2C-73.951420
https://www.meetup.com/BrklynPickupSoccer/events/275542426,NY,Brooklyn,776 Lorimer St,https://www.google.com/maps/search/?api=1&query=40.720070%2C-73.951294
https://www.meetup.com/SALAFC/events/275733497,NY,Long Island City,50th Ave,https://www.google.com/maps/search/?api=1&query=Bridge+and+Tunnel+Park%2C+50th+Ave%2C+Long+Island+City%2C+NY%2C+11101%2C+us&query_place_id=ChIJZ8JW3SRZwokR27AD_WXixO8
https://www.meetup.com/Outdoor-Workouts-NYC-Meetup-Group/events/275654039,NY,New York,86th St Transverse,https://www.google.com/maps/search/?api=1&query=Arthur+Ross+Pinetum%2C+86th+St+Transverse%2C+New+York%2C+NY%2C+10024%2C+us&query_place_id=ChIJsw-uFJpYwokR5x3yq9tDzEM
https://www.meetup.com/NY-Coed-Flag-Football/events/275568531,NY,New York,103rd Street and Riverside Dr.,https://www.google.com/maps/search/?api=1&query=103rd+Street+and+Riverside+Dr.%2C+New+York%2C+NY%2C+10025%2C+us
https://www.meetup.com/Ping-Pong-Table-Tennis-Meetup-2/events/275197098,ny,BRooklyn,275 S2nd St ,https://www.google.com/maps/search/?api=1&query=40.711372%2C-73.956627
https://www.meetup.com/Central-Park-Easy-EverWalkers/events/275397416,NY,New York,2 East 90th Street,https://www.google.com/maps/search/?api=1&query=40.784222%2C-73.958832
https://www.meetup.com/PlaySoccer2Give/events/275733358,NY,Long Island City,21st and 45th road,https://www.google.com/maps/search/?api=1&query=40.747295%2C-73.949158
https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275203425,NY,New York,10 Columbus Cir,https://www.google.com/maps/search/?api=1&query=40.768580%2C-73.983185
https://www.meetup.com/NYC-Bicycle-Commuting/events/275287046, , , , 
https://www.meetup.com/New-York-Cafe-Philo/events/275622033,NY,New York,10 South William St,https://www.google.com/maps/search/?api=1&query=40.704727%2C-74.010640
https://www.meetup.com/NYC-Evolution-Meetup/events/275687387,NY,New York,link in description of event,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005943
https://www.meetup.com/NYC-BCI-meetup/events/275755153, ,New York,28 Liberty St,https://www.google.com/maps/search/?api=1&query=40.707760%2C-74.008850
https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237
https://www.meetup.com/MAD-Photo-Excursions/events/275653524,NY,New York,1000 5th Avenue,https://www.google.com/maps/search/?api=1&query=40.782570%2C-73.965470
https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834
https://www.meetup.com/meetup-group-fnuzmite/events/275581098,NY,New York,626 10th Ave,https://www.google.com/maps/search/?api=1&query=Le+Priv%C3%A9%2C+626+10th+Ave%2C+New+York%2C+NY%2C+10036%2C+us&query_place_id=ChIJzdsrBVJYwokRcgaS-AtJMT4
https://www.meetup.com/Weekend-Brunch-Meetup/events/273634431,NY,New York,105th and Broadway ,https://www.google.com/maps/search/?api=1&query=105th+and+Broadway+%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Finding-Female-Friends-Over-Fifty/events/275530467,NY,New York,257 W 88th St,https://www.google.com/maps/search/?api=1&query=40.790104%2C-73.976170
https://www.meetup.com/nycvegans/events/269358168,NY,Brooklyn,620 Manhattan Ave,https://www.google.com/maps/search/?api=1&query=40.723590%2C-73.950500
https://www.meetup.com/New-Jersey-Foodies-Drinkies/events/275313732,NJ,Secaucus,151 Front St,https://www.google.com/maps/search/?api=1&query=40.790756%2C-74.058950
https://www.meetup.com/Brooklyn-Comedy-and-Dessert/events/275577009,NY,Brooklyn,471 5th Ave,https://www.google.com/maps/search/?api=1&query=40.668129%2C-73.986946
